ann_date,change_date,code,flow_share,total_share
20210430,20201231,sh688311,26640560,114670000
20210122,20210201,sh688311,27832199.999999996,114670000
20200730,20200731,sh688311,26331560,114670000
20191225,20191225,sh688311,,86000000
20220927,20220929,sh688312,69496620,144848540
20211106,20211110,sh688312,66946400,144091820
20210601,20210608,sh688312,66333280.00000001,143478700
20201201,20201208,sh688312,32660820,143478700
20200605,20200608,sh688312,31040610,143478700
20190927,20190927,sh688312,,107608700.00000001
20220805,20220812,sh688313,324731490,458802330
20210130,20210218,sh688313,43700000,458802330
20200811,20200812,sh688313,41524320,458802330
20200324,20200324,sh688313,,412802330
20220818,20220630,sh688314,25616060.000000004,58027980
20210826,20210630,sh688314,11883430,58027980
20210517,20210518,sh688314,11808430,58027980
20200609,20200609,sh688314,,43517980
20220811,20220630,sh688315,108179820,400200000
20210814,20210630,sh688315,33345790,400200000
20210412,20210413,sh688315,32487790,400200000
20200604,20200604,sh688315,,360000000
20210315,20210316,sh688316,10835130,47462180
20200407,20200407,sh688316,,35462180
20220826,20220630,sh688317,122951010,194704350
20210827,20210630,sh688317,44439080,194704350
20210115,20210118,sh688317,40872680,194704350
20200601,20200601,sh688317,,146028260
20171228,20180103,sh688317,146028260,146028260
20161229,20170104,sh688317,113481740.00000001,146028260
20160525,20160601,sh688317,80935220,146028260
20160418,20160421,sh688317,40467610,73014130
20151202,20151214,sh688317,37527610,70074130
20210420,20210427,sh688318,20024750,66670000
20210331,20201231,sh688318,16111389.999999998,66670000
20201020,20201027,sh688318,16651990,66670000
20200818,20200630,sh688318,15930300,66670000
20200424,20200427,sh688318,15389700,66670000
20120509,20120509,sh688318,,50000000
20210825,20210630,sh688319,37217330,405265000
20210607,20210608,sh688319,32757130.000000004,405265000
20200624,20200624,sh688319,,364735000
20181213,20181218,sh688319,145819470,205680000
20180109,20180112,sh688319,141283470,205680000
20170929,20171011,sh688319,123401670,205680000
20170717,20170720,sh688319,105306710,205680000
20170508,20170511,sh688319,85627210,205680000
20161201,20161206,sh688319,80627160,195680000
20161104,20161109,sh688319,83567560,189020000
20160928,20160928,sh688319,65472590,189020000
20160719,20160718,sh688319,69237590,189020000
20160304,20160309,sh688319,74804340,189020000
20160215,20160215,sh688319,63393320,189020000
20160202,20160205,sh688319,92310170,189020000
20151103,20151030,sh688319,624370,188000000
20150831,20150915,sh688319,91590170,188000000
20221020,20221028,sh688320,32780479.999999996,151013670
20210624,20210624,sh688320,,113253670
20220804,20220812,sh688321,410720500,410720500
20210706,20210708,sh688321,251092820,410720500
20200804,20200812,sh688321,250372320,410000000
20200204,20200212,sh688321,43000000,410000000
20190809,20190812,sh688321,40578330,410000000
20190327,20190327,sh688321,,360000000
20220706,20220707,sh688322,30943739.999999996,400001000
20210629,20210629,sh688322,,360000000
20210820,20210630,sh688323,36637770,180000000
20210427,20210428,sh688323,36637770,180000000
20200624,20200624,sh688323,,135000000
20221014,20221024,sh688325,19200000,80000000
20210625,20210625,sh688325,,60000000
20221118,20221128,sh688327,84591100,740670560
20201203,20201203,sh688327,,628240560
20220809,20220630,sh688329,45353000,77200000
20220430,20211231,sh688329,16695500,77200000
20210326,20210329,sh688329,15704230,77200000
20190628,20190628,sh688329,,57900000
20220930,20221017,sh688330,57199570,100000000
20210930,20211015,sh688330,45209180,100000000
20210813,20210630,sh688330,24354300,100000000
20210410,20201231,sh688330,23317740,100000000
20210407,20210415,sh688330,24372300,100000000
20201014,20201015,sh688330,23195440,100000000
20200323,20200323,sh688330,,75000000
20220924,20220930,sh688331,233688880,544263000
20210621,20210621,sh688331,189581240,489836700
20220714,20220715,sh688332,27833220,120000000
20220106,20220106,sh688332,,90000000
20220922,20220928,sh688333,113107750,113107750
20211207,20211209,sh688333,46186600,80791250
20210824,20210630,sh688333,44395350,80000000
20210715,20210722,sh688333,45395350,80000000
20210430,20201231,sh688333,45306750,80000000
20200715,20200722,sh688333,44385750,80000000
20200115,20200122,sh688333,19000000,80000000
20190719,20190722,sh688333,17959440,80000000
20190404,20190404,sh688333,,60000000
20220914,20220920,sh688335,69239650,101530110
20220423,20211231,sh688335,47611710,72521510
20210821,20210630,sh688335,17613970,72521510
20210810,20210817,sh688335,47592710,72521510
20210203,20210218,sh688335,17334570,72521510
20200814,20200817,sh688335,16612340,72521510
20200120,20200120,sh688335,,54321510
20190403,20190412,sh688335,18671900,50487050
20180713,20180718,sh688335,10983470,29698260
20180515,20180518,sh688335,8117690,26832480
20170821,20170824,sh688335,7503440.000000001,26832480
20161215,20161220,sh688335,6889190,26832480
20160929,20161011,sh688335,5546910,25490200
20160525,20160602,sh688335,6741230.000000001,25490200
20160226,20160321,sh688335,4494160,16993470
20221130,20221207,sh688336,92741490,616785790
20220713,20220722,sh688336,92167110,616785790
20220329,20211231,sh688336,71221980,616211410
20210826,20210630,sh688336,60190270,616211410
20210714,20210722,sh688336,71529680,616211410
20210331,20201231,sh688336,56518370.00000001,616211410
20210115,20210122,sh688336,59776670,616211410
20200721,20200722,sh688336,56233670,616211410
20191031,20191031,sh688336,,554590270
20110216,20020125,sh688336,,686000000
20110216,20091210,sh688336,,711000000
20110216,20100510,sh688336,,510223050
20110216,20100214,sh688336,,450000000
20220926,20221010,sh688337,26669600,121309550
20210611,20210611,sh688337,,90982170
20220729,20220808,sh688338,48989680,81648000
20210728,20210806,sh688338,28122170,81648000
20210130,20210208,sh688338,19595520,81648000
20200805,20200806,sh688338,18717190,81648000
20191227,20191227,sh688338,,61236000
20220802,20220810,sh688339,81321190,99891389.99999999
20220127,20220211,sh688339,51068840,71350990
20210813,20210811,sh688339,50217850,71350990
20210803,20210810,sh688339,50217850,70500000
20210203,20210210,sh688339,16146420,70500000
20200807,20200810,sh688339,15298190,70500000
20200525,20200525,sh688339,,52869480
20190830,20190630,sh688339,23414820,52869480
20190813,20190816,sh688339,26283330,52869480
20190404,20190410,sh688339,24914820,52869480
20180126,20180131,sh688339,18602320,46556970
20171222,20171229,sh688339,17728990,46556970
20171206,20171211,sh688339,8864490,23278490
20171018,20171023,sh688339,7740730,23278490
20171018,20170913,sh688339,3619830,19157590
20170829,20170630,sh688339,3542050,19157590
20161117,20161122,sh688339,3619830,19157590
20161117,20161117,sh688339,8177560,17104900
20160907,20160912,sh688339,1567140,17104900
20160624,20160629,sh688339,8177560,17104900
20151126,20160113,sh688339,6944790,15549910
20220823,20220630,sh688345,24751600,100000000
20210823,20210630,sh688345,22846020,100000000
20210610,20210611,sh688345,20271220,100000000
20200609,20200609,sh688345,,75000000
20221130,20221208,sh688348,19848370,80000000
20220825,20220630,sh688348,18922050,80000000
20210629,20210629,sh688348,,60000000
20220908,20220906,sh688349,134756280,1189484220
20210329,20210329,sh688349,,988500000
20220831,20220630,sh688350,61297190,122150000
20210810,20210630,sh688350,25224180,122150000
20210127,20210128,sh688350,24876280,122150000
20200514,20200514,sh688350,,91600000
20220830,20220831,sh688351,62469170,470600000
20210630,20210630,sh688351,,400000000
20170810,20170815,sh688351,31781250,70031250
20220712,20220713,sh688353,25186350.000000004,110000000
20210630,20210630,sh688353,,82000000
20221001,20221012,sh688355,35545860,123956070
20220528,20220527,sh688355,34651180,123077690
20211105,20211112,sh688355,26351800,123077690
20210828,20210630,sh688355,25221310,123077690
20210511,20210512,sh688355,25024010,123077690
20200630,20200630,sh688355,,92307690
20220819,20220826,sh688356,35987540,60288000
20210819,20210826,sh688356,35237540,60000000
20210219,20210226,sh688356,14250000,60000000
20200825,20200826,sh688356,13641600,60000000
20191101,20191101,sh688356,,45000000
20221125,20221205,sh688357,59231800,59231800
20220401,20220330,sh688357,33643850,59228890
20211222,20211228,sh688357,33643850,57993850
20211220,20211227,sh688357,33470000,57820000
20211129,20211206,sh688357,26990000,57820000
20201127,20201204,sh688357,26267000,57820000
20200528,20200604,sh688357,13737000,57820000
20191203,20191204,sh688357,13141310,57820000
20191007,20191007,sh688357,,43360000
20180522,20180528,sh688357,9693000,36880000
20160713,20160719,sh688357,14243000,31880000
20150828,20150917,sh688357,14293000,31880000
20221202,20221206,sh688358,112124540,112124540
20221013,20221017,sh688358,28124540,112124540
20211126,20211203,sh688358,20000000,80000000
20200526,20200603,sh688358,19200000,80000000
20191202,20191203,sh688358,18375810,80000000
20190430,20190430,sh688358,,60000000
20221201,20221206,sh688359,48950280,92807500
20220819,20220630,sh688359,48322780,92180000
20210823,20210630,sh688359,22048939.999999996,92180000
20210520,20210521,sh688359,20896640.000000004,92180000
20200825,20200825,sh688359,,69133620
20170831,20170905,sh688359,25000000,59480000
20170221,20170224,sh688359,25000000,52500000
20160226,20160324,sh688359,25000000,50000000
20210525,20210602,sh688360,41235570,85676600
20210316,20201231,sh688360,20455090,85676600
20201125,20201202,sh688360,20424190,85676600
20200831,20200630,sh688360,19550530,85676600
20200601,20200602,sh688360,19474530,85676600
20190627,20190627,sh688360,,64257450
20161109,20161114,sh688360,30470400,61132450
20151123,20151126,sh688360,24347950,55010000
20150714,20150717,sh688360,21347950,52010000
20150605,20150615,sh688360,8004340,52010000
20150605,20150605,sh688360,3516669.9999999995,22850000
20141103,20141103,sh688360,666670,20000000
20141103,20141105,sh688360,3516669.9999999995,22850000
20140530,20140610,sh688360,666670,20000000
20221115,20221116,sh688362,45585130,407660000
20210623,20210623,sh688362,,347660000
20221028,20221107,sh688363,197585279.99999997,481085280
20211030,20211108,sh688363,94828830,480000000
20201029,20201106,sh688363,93341960,480000000
20200423,20200506,sh688363,48075680,480000000
20191105,20191106,sh688363,45665640,480000000
20190410,20190410,sh688363,,430437440
20220831,20220630,sh688365,170312720,401000000
20220602,20220602,sh688365,167981720,401000000
20210421,20210429,sh688365,173402520,401000000
20210409,20201231,sh688365,39339610,401000000
20201020,20201029,sh688365,35712310,401000000
20200821,20200630,sh688365,33759300,401000000
20200428,20200429,sh688365,32291800,401000000
20190611,20190611,sh688365,,360900000
20221025,20221031,sh688366,94410000,174130000
20211023,20211101,sh688366,94751100,175822100
20210714,20210714,sh688366,94078680,175822100
20210423,20210430,sh688366,94878680,176622100
20210320,20210319,sh688366,78278680,176622100
20201024,20201030,sh688366,78863180,177206600
20200704,20200703,sh688366,54754180,177206600
20200423,20200430,sh688366,55392879.99999999,177845300
20191029,20191030,sh688366,54707540,177845300
20190418,20190418,sh688366,40045300,160045300
20220826,20220630,sh688367,64756590,86753000
20210826,20210630,sh688367,20823310,86753000
20210625,20210628,sh688367,19738810,86753000
20200904,20200904,sh688367,,65063000
20200818,20200630,sh688367,28808570,65063000
20170331,20161231,sh688367,24703449.999999996,65063000
20161230,20170105,sh688367,29918570,65063000
20160418,20160421,sh688367,24769300,65063000
20151030,20151118,sh688367,24769300,63063000
20220929,20221014,sh688368,62903780,62903780
20210929,20211014,sh688368,16280080,62030080
20210818,20210630,sh688368,15653760,62030080
20210508,20210512,sh688368,15723360,62030080
20210415,20201231,sh688368,15293280,61600000
20200924,20201014,sh688368,15356579.999999998,61600000
20200818,20200630,sh688368,14906579.999999998,61600000
20200428,20191231,sh688368,14170380,61600000
20200403,20200414,sh688368,14789380.000000002,61600000
20191011,20191014,sh688368,14075300,61600000
20190402,20190402,sh688368,,46200000
20221022,20221031,sh688369,77267680,77267680
20211021,20211101,sh688369,59179580,76989580
20201022,20201102,sh688369,58369700,76989580
20200422,20200506,sh688369,18440120,76989580
20191030,20191031,sh688369,17658680,76989580
20190419,20190419,sh688369,,57739580
20220824,20220825,sh688370,23691360,106400000
20210629,20210629,sh688370,,79793820
20220801,20220802,sh688371,74491630,335472360
20210930,20210930,sh688371,,251604270
20221025,20221026,sh688372,17961240,87210700
20211229,20211229,sh688372,,65408000
20220804,20220805,sh688373,118687660,655210080
20211105,20211105,sh688373,,525210080
20220721,20220722,sh688375,30428120,400010000
20210924,20210924,sh688375,,360000000
20221117,20221118,sh688376,30858640,134400000
20200924,20200924,sh688376,,100800000
20220630,20220708,sh688377,107970240,194667000
20210701,20210708,sh688377,107483650,194667000
20201231,20210108,sh688377,46233650,194667000
20200707,20200708,sh688377,44286890,194667000
20200415,20200415,sh688377,,146000000
20220825,20220905,sh688378,66891590,102661220
20210826,20210903,sh688378,46855600.00000001,73136700
20210223,20210303,sh688378,15724410,73136700
20200902,20200903,sh688378,14964849.999999998,73136700
20200408,20200408,sh688378,,54852500
20181025,20181030,sh688378,15053409.999999998,44852500
20170830,20170630,sh688378,10666840,44852500
20170428,20170517,sh688378,10741840,44852500
20220812,20220819,sh688379,45870000,88000000
20210206,20210219,sh688379,20900000,88000000
20200818,20200819,sh688379,20021440,88000000
20191217,20191217,sh688379,,66000000
20220804,20220805,sh688380,53940250,400365000
20210625,20210625,sh688380,,337365000
20220822,20220823,sh688381,56936840,252200000
20211124,20211124,sh688381,,189150000
20220722,20220725,sh688382,99493020,575000000
20210415,20210415,sh688382,,460000000
20220826,20220630,sh688383,28709950,102133600
20210816,20210630,sh688383,23389640,102133600
20210427,20210428,sh688383,23196640.000000004,102133600
20200403,20200403,sh688383,,76600000
20220727,20220804,sh688385,594743400,814502000
20210803,20210804,sh688385,364069130,814502000
20210324,20210324,sh688385,284330000,694502000
20221010,20221017,sh688386,47361490,70000000
20210827,20210630,sh688386,15109200,70000000
20210409,20210416,sh688386,15009500,70000000
20210325,20201231,sh688386,14382639.999999998,70000000
20201015,20201016,sh688386,14248140,70000000
20200403,20200403,sh688386,,52500000
20221028,20221027,sh688387,460038240,3418750000
20211224,20211224,sh688387,,2735000000
20221022,20221020,sh688388,234198070,304455570
20220426,20220422,sh688388,170872090,234196490
20220402,20220331,sh688388,170872059.99999997,234196460
20220105,20211231,sh688388,170867580.00000003,234191980
20211102,20211029,sh688388,170867250,234191650
20211011,20210930,sh688388,167681660,231006060
20210830,20210630,sh688388,165428460,230876000
20210713,20210722,sh688388,167551600,230876000
